name,color,lat,lon,elevation
W1,green,37.574372,-109.501535,1744.386
W1,green,37.574887,-109.50273,1741.075
W1,green,37.57517,-109.503294,1738.165
W0,red,37.575611,-109.50393,1733.308
W0,red,37.575853,-109.504176,1729.571
W0,red,37.576179,-109.504493,1724.703
W0,red,37.576347,-109.504671,1721.449
W0,red,37.576503,-109.504843,1719.912
W0,red,37.576773,-109.505263,1716.111
W0,red,37.576782,-109.505677,1712.866
W0,red,37.576624,-109.506095,1708.918
W0,red,37.576534,-109.506216,1706.844
W0,red,37.576343,-109.506449,1704.414
W0,red,37.576167,-109.507093,1699.367
W1,green,37.576225,-109.507463,1698.081
W1,green,37.576288,-109.507644,1698.294
W1,green,37.57662,-109.508469,1701.832
W1,green,37.576715,-109.508709,1701.965
W1,green,37.577025,-109.509493,1705.28
W1,green,37.577563,-109.510791,1708.787
W1,green,37.577977,-109.511832,1713.635
W1,green,37.578332,-109.512855,1717.802
W1,green,37.578417,-109.513588,1723.181
W1,green,37.578352,-109.514293,1729.913
W1,green,37.578297,-109.514526,1732.714
W1,green,37.5781,-109.515264,1739.528
W1,green,37.577964,-109.5158,1745.06
W1,green,37.577896,-109.516075,1748.08
W1,green,37.577746,-109.51665,1751.596
W1,green,37.577502,-109.517506,1755.566
W1,green,37.577424,-109.517793,1755.68
W1,green,37.577049,-109.52046,1752.917
W1,green,37.576903,-109.521905,1749.449
W1,green,37.576814,-109.522779,1747.953
W1,green,37.576642,-109.5248,1752.85
W1,green,37.576539,-109.525963,1756.561
W1,green,37.576431,-109.527141,1760.17
W1,green,37.576342,-109.528012,1763.346
W1,green,37.576285,-109.528591,1764.106
W1,green,37.576041,-109.531226,1760.828
W1,green,37.575846,-109.533251,1761.275
W1,green,37.575624,-109.53558,1764.669
W1,green,37.575435,-109.537603,1767.846
W1,green,37.575322,-109.538765,1769.876
W1,green,37.574789,-109.544333,1769.332
W1,green,37.574421,-109.548159,1765.47
W1,green,37.57433,-109.549062,1761.025
W1,green,37.574276,-109.549657,1757.402
W1,green,37.574075,-109.551896,1756.377
W1,green,37.573963,-109.552829,1756.207
W0,red,37.573599,-109.553583,1751.807
W0,red,37.573504,-109.55367,1750.354
W0,red,37.573034,-109.55403,1744.201
W0,red,37.572682,-109.554314,1739.891
W0,red,37.572569,-109.554419,1738.052
W0,red,37.572251,-109.554928,1732.439
W0,red,37.572148,-109.555777,1726.698
W0,red,37.572145,-109.55633,1723.285
W0,red,37.572105,-109.556675,1720.752
W0,red,37.571778,-109.557283,1716.234
W0,red,37.571443,-109.557446,1712.781
W0,red,37.571177,-109.557474,1710.583
W0,red,37.570746,-109.557432,1705.264
W0,red,37.570259,-109.557386,1700.461
W0,red,37.569914,-109.557353,1696.694
W0,red,37.569548,-109.55732,1693.544
W0,red,37.569203,-109.557318,1689.783
W0,red,37.569033,-109.557334,1688.687
W0,red,37.568411,-109.557585,1683.025
W0,red,37.567959,-109.557888,1679.246
W0,red,37.567489,-109.558221,1674.961
W0,red,37.567165,-109.558423,1671.733
W0,red,37.566654,-109.558666,1667.268
W0,red,37.566297,-109.558786,1663.789
W0,red,37.565755,-109.558905,1659.324
W0,red,37.565385,-109.55892,1654.905
W0,red,37.565005,-109.558903,1651.478
W0,red,37.564638,-109.558862,1646.613
W0,red,37.564108,-109.55883,1642.076
W0,red,37.563755,-109.558881,1638.469
W0,red,37.563396,-109.558969,1633.788
W0,red,37.563027,-109.55904,1629.753
W0,red,37.56267,-109.559118,1624.588
W0,red,37.562497,-109.559155,1622.559
W0,red,37.561863,-109.559511,1617.173
W0,red,37.561024,-109.560501,1612.603
W0,red,37.560775,-109.560778,1609.265
W0,red,37.560542,-109.561038,1606.106
W0,red,37.560299,-109.561263,1602.985
W0,red,37.560048,-109.561453,1599.565
W0,red,37.559784,-109.561605,1595.845
W0,red,37.559495,-109.561717,1592.731
W0,red,37.559051,-109.561855,1588.322
W0,red,37.558763,-109.561967,1585.013
W0,red,37.558411,-109.562315,1580.492
W0,red,37.558224,-109.562627,1579.371
W1,green,37.558047,-109.563398,1580.02
W1,green,37.557912,-109.566069,1583.735
W1,green,37.557772,-109.568239,1582.631
W1,green,37.557712,-109.569337,1579.307
W1,green,37.557686,-109.570006,1577.914
W1,green,37.557934,-109.5721,1575.142
W1,green,37.558497,-109.574427,1578.135
W1,green,37.559039,-109.57665,1574.878
W1,green,37.559646,-109.578526,1574.768
W1,green,37.560165,-109.579266,1577.313
W1,green,37.560631,-109.579726,1579.236
W1,green,37.561256,-109.580278,1581.489
W1,green,37.562186,-109.581514,1583.934
W1,green,37.562468,-109.582187,1586.669
W1,green,37.562684,-109.58316,1590.174
W1,green,37.562694,-109.583912,1593.7
W1,green,37.562674,-109.584416,1595.81
W1,green,37.562464,-109.585408,1600.547
W1,green,37.562209,-109.586162,1603.989
W1,green,37.561957,-109.586945,1607.792
W1,green,37.561757,-109.587727,1610.962
W1,green,37.561651,-109.588521,1614.545
W1,green,37.561674,-109.589304,1617.8
W1,green,37.56179,-109.590068,1621.116
W1,green,37.562014,-109.59079,1624.711
W1,green,37.56229,-109.59146,1627.998
W1,green,37.562625,-109.592365,1631.611
W1,green,37.562828,-109.593057,1634.842
W1,green,37.562937,-109.593752,1637.693
W1,green,37.562944,-109.594139,1637.068
W0,red,37.562953,-109.594246,1637.316
W0,red,37.562952,-109.594243,1637.491
W0,red,37.562959,-109.594406,1638.643
W0,red,37.562947,-109.595097,1642.187
W0,red,37.562789,-109.59604,1647.843
W1,green,37.562586,-109.596727,1651.171
W1,green,37.562511,-109.596917,1651.464
W1,green,37.5621,-109.597676,1654.747
W1,green,37.561985,-109.597867,1654.747
W1,green,37.561579,-109.598464,1657.983
W1,green,37.561281,-109.5988,1659.1
W1,green,37.560637,-109.599483,1662.767
W1,green,37.560473,-109.599664,1663.064
W1,green,37.559962,-109.600215,1666.133
W1,green,37.559419,-109.600778,1669.332
W1,green,37.558655,-109.60158,1672.843
W1,green,37.557867,-109.602426,1677.102
W1,green,37.557059,-109.603279,1680.537
W1,green,37.556447,-109.603919,1683.693
W1,green,37.555643,-109.604759,1687.053
W1,green,37.554861,-109.6056,1690.564
W1,green,37.554079,-109.606428,1693.892
W1,green,37.553684,-109.606841,1695.495
W1,green,37.552878,-109.607703,1697.901
W1,green,37.549825,-109.610891,1694.342
W1,green,37.549218,-109.611533,1690.698
W1,green,37.548618,-109.612177,1686.374
W1,green,37.548003,-109.612807,1682.524
W1,green,37.54738,-109.613423,1678.449
W1,green,37.546734,-109.614015,1674.171
W1,green,37.546074,-109.614583,1670.577
W1,green,37.545394,-109.615095,1667.471
W1,green,37.544928,-109.615426,1664.379
W1,green,37.54422,-109.615898,1660.583
W1,green,37.543491,-109.616339,1657.068
W0,red,37.54299,-109.616611,1653.804
W0,red,37.542228,-109.616993,1649.989
W0,red,37.541706,-109.617237,1646.573
W0,red,37.540937,-109.617595,1642.833
W0,red,37.540174,-109.617957,1639.169
W0,red,37.539405,-109.618328,1635.135
W0,red,37.538383,-109.618842,1632.027
W0,red,37.537392,-109.619354,1628.432
W0,red,37.536181,-109.619914,1624.772
W0,red,37.535223,-109.620365,1621.644
W1,green,37.534054,-109.621117,1617.962
W1,green,37.533144,-109.621758,1614.222
W1,green,37.532275,-109.622465,1610.619
W1,green,37.531222,-109.623428,1607.026
W1,green,37.531014,-109.623627,1606.722
W1,green,37.530188,-109.624473,1603.61
W1,green,37.529405,-109.625336,1599.792
W1,green,37.528643,-109.62621,1596.373
W1,green,37.527873,-109.627106,1592.806
W1,green,37.527296,-109.627767,1589.244
W1,green,37.526316,-109.628903,1585.759
W1,green,37.524488,-109.630696,1584.21
W1,green,37.522652,-109.632001,1582.1
W0,red,37.520209,-109.633169,1579.642
W0,red,37.519698,-109.633321,1578.724
W0,red,37.516875,-109.6339,1575.691
W0,red,37.514001,-109.634179,1572.682
W0,red,37.511651,-109.63442,1569.292
W0,red,37.511389,-109.634445,1569.175
W0,red,37.510078,-109.634584,1566.137
W0,red,37.508512,-109.634772,1562.311
W0,red,37.507993,-109.634845,1560.681
W0,red,37.506969,-109.635035,1558.882
W0,red,37.502329,-109.635873,1559.788
W0,red,37.499998,-109.63632,1562.942
W0,red,37.497241,-109.636932,1565.53
W0,red,37.497015,-109.637043,1565.803
W1,green,37.495996,-109.637822,1569.169
W1,green,37.49581,-109.638017,1569.406
W1,green,37.495324,-109.638647,1572.863
W1,green,37.494922,-109.639362,1576.446
W1,green,37.494619,-109.640111,1581.175
W1,green,37.494481,-109.640631,1585.027
W1,green,37.494336,-109.641404,1589.132
W1,green,37.494291,-109.642163,1592.352
W1,green,37.494317,-109.642922,1595.666
W1,green,37.494459,-109.643689,1596.922
W1,green,37.495119,-109.645507,1596.688
W1,green,37.495632,-109.646281,1593.677
W1,green,37.496249,-109.646913,1589.524
W0,red,37.496591,-109.647202,1586.194
W0,red,37.496923,-109.647475,1582.97
W0,red,37.497245,-109.647732,1578.963
W0,red,37.497882,-109.647992,1573.452
W0,red,37.498052,-109.648007,1572.221
W0,red,37.498591,-109.648026,1568.104
W0,red,37.499132,-109.648056,1564.406
W0,red,37.499513,-109.648087,1561.113
W0,red,37.500108,-109.648139,1556.672
W0,red,37.500524,-109.648172,1553.316
W0,red,37.501177,-109.648237,1548.414
W0,red,37.501628,-109.64827,1544.851
W0,red,37.502334,-109.648324,1540.535
W0,red,37.503047,-109.64838,1537.156
W0,red,37.503746,-109.648421,1534.062
W0,red,37.504935,-109.64847,1530.943
W0,red,37.505873,-109.648512,1527.474
W0,red,37.506102,-109.648533,1527.224
W0,red,37.50703,-109.6486,1523.98
W0,red,37.50771,-109.648788,1519.952
W0,red,37.50838,-109.6491,1516.219
W0,red,37.508839,-109.649359,1513.095
W1,green,37.509479,-109.649877,1508.429
W1,green,37.510067,-109.650505,1503.492
W1,green,37.510418,-109.650983,1499.909
W1,green,37.510867,-109.651791,1494.81
W1,green,37.511119,-109.652373,1490.868
W1,green,37.511307,-109.652981,1487.79
W1,green,37.511448,-109.653641,1483.463
W1,green,37.511596,-109.655325,1480.399
W1,green,37.511562,-109.657272,1484.683
W1,green,37.511561,-109.65791,1488.572
W1,green,37.511549,-109.65856,1492.496
W1,green,37.511549,-109.659213,1498.406
W1,green,37.511545,-109.659867,1502.77
W1,green,37.511537,-109.660515,1508.438
W1,green,37.511539,-109.660844,1511.45
W1,green,37.511599,-109.661481,1515.619
W1,green,37.511718,-109.66212,1521.367
W1,green,37.511802,-109.662428,1524.388
W1,green,37.512012,-109.663023,1528.839
W1,green,37.512261,-109.663587,1534.037
W1,green,37.512399,-109.663859,1535.47
W1,green,37.512716,-109.664374,1541.724
W1,green,37.513117,-109.664813,1545.718
W1,green,37.513538,-109.665192,1551.503
W1,green,37.513761,-109.665362,1554.954
W0,red,37.514224,-109.665639,1559.459
W0,red,37.514463,-109.665761,1562.498
W0,red,37.514947,-109.665977,1568.056
W0,red,37.51544,-109.666188,1572.075
W0,red,37.515939,-109.666393,1577.79
W0,red,37.516442,-109.666606,1581.867
W0,red,37.516934,-109.666829,1587.794
W0,red,37.517416,-109.667084,1591.861
W0,red,37.517897,-109.667367,1597.121
W1,green,37.51837,-109.667665,1601.178
W1,green,37.518841,-109.667983,1606.344
W1,green,37.519313,-109.66832,1609.584
W1,green,37.519766,-109.66869,1614.015
W1,green,37.520208,-109.669066,1617.754
W1,green,37.520637,-109.669454,1620.775
W1,green,37.521041,-109.669852,1624.682
W1,green,37.521633,-109.670491,1629.135
W1,green,37.522014,-109.670947,1632.864
W1,green,37.522564,-109.671649,1638.053
W1,green,37.523094,-109.672374,1642.834
W1,green,37.523428,-109.672883,1646.558
W1,green,37.523895,-109.673687,1651.21
W1,green,37.524192,-109.674238,1654.264
W1,green,37.524474,-109.674791,1658.024
W1,green,37.524754,-109.67536,1661.811
W1,green,37.52514,-109.67622,1666.311
W1,green,37.525384,-109.676801,1670.189
W1,green,37.525612,-109.677392,1673.906
W1,green,37.52583,-109.677992,1677.031
W1,green,37.526132,-109.678913,1681.066
W1,green,37.52642,-109.679849,1684.94
W1,green,37.526682,-109.680788,1687.631
W1,green,37.526906,-109.681751,1689.736
W1,green,37.527101,-109.682716,1691.022
W1,green,37.527276,-109.683684,1693.09
W1,green,37.527511,-109.684956,1696.354
W1,green,37.527573,-109.685268,1696.541
W1,green,37.527692,-109.685892,1699.885
W1,green,37.527878,-109.686849,1704.225
W1,green,37.527997,-109.687496,1708.493
W1,green,37.528177,-109.688468,1713.671
W1,green,37.528359,-109.689429,1717.554
W1,green,37.52853,-109.6904,1722.111
W1,green,37.528708,-109.691364,1726.71
W1,green,37.52885,-109.692009,1730.151
W1,green,37.529102,-109.692958,1734.421
W1,green,37.529396,-109.693886,1739.236
W1,green,37.529601,-109.694498,1743.205
W1,green,37.529827,-109.695096,1746.469
W1,green,37.530073,-109.69568,1749.773
W1,green,37.530461,-109.696539,1753.422
W1,green,37.53072,-109.697115,1756.632
W1,green,37.531093,-109.697983,1760.397
W1,green,37.531596,-109.699141,1764.465
W1,green,37.531861,-109.699721,1765.868
W1,green,37.532244,-109.700587,1769.655
W1,green,37.532633,-109.701447,1774.249
W1,green,37.53276,-109.701736,1774.383
W1,green,37.5332,-109.702947,1777.673
W1,green,37.533394,-109.703562,1780.983
W1,green,37.533713,-109.704815,1784.887
W1,green,37.533943,-109.706111,1787.911
W1,green,37.534062,-109.707101,1791.645
W1,green,37.534142,-109.708758,1795.28
W1,green,37.534138,-109.709425,1796.356
W1,green,37.534066,-109.710759,1798.736
W1,green,37.533862,-109.712391,1801.226
W1,green,37.533557,-109.714338,1805.753
W1,green,37.533509,-109.714661,1805.753
W1,green,37.533366,-109.715633,1808.235
W1,green,37.533123,-109.717258,1811.587
W1,green,37.532913,-109.718552,1814.251
W1,green,37.532385,-109.721845,1814.941
W1,green,37.532236,-109.723178,1811.931
W1,green,37.532214,-109.724182,1809.687
W1,green,37.532529,-109.72671,1814.713
W1,green,37.532702,-109.727314,1819.169
W1,green,37.533022,-109.728235,1823.587
W1,green,37.53326,-109.728839,1827.214
W1,green,37.533628,-109.729723,1830.767
W1,green,37.534002,-109.730614,1833.789
W1,green,37.534874,-109.732676,1837.559
W1,green,37.535606,-109.734425,1839.269
W1,green,37.536093,-109.735596,1841.613
W1,green,37.536585,-109.736766,1845.214
W1,green,37.537072,-109.737918,1849.338
W1,green,37.537446,-109.738806,1852.67
W1,green,37.537817,-109.7397,1856.058
W1,green,37.537942,-109.739992,1856.296
W1,green,37.538428,-109.74116,1860.832
W1,green,37.538795,-109.742039,1864.037
W1,green,37.539149,-109.742919,1867.039
W1,green,37.53939,-109.7435,1870.071
W1,green,37.539515,-109.743798,1870.235
W1,green,37.539887,-109.744678,1872.526
W1,green,37.540383,-109.745845,1876.269
W1,green,37.540755,-109.74672,1879.467
W1,green,37.541,-109.747307,1880.639
W1,green,37.541477,-109.748502,1884.469
W1,green,37.541814,-109.749405,1887.87
W1,green,37.541911,-109.749713,1888.069
W1,green,37.542172,-109.750644,1891.694
W1,green,37.54241,-109.75159,1895.66
W1,green,37.542624,-109.752544,1899.258
W1,green,37.542891,-109.753824,1903.885
W1,green,37.543011,-109.754472,1907.125
W1,green,37.543191,-109.755439,1910.259
W1,green,37.543326,-109.756094,1913.518
W1,green,37.543512,-109.75706,1917.34
W1,green,37.543834,-109.758681,1920.263
W1,green,37.544451,-109.761899,1923.648
W1,green,37.544646,-109.762837,1927.901
W1,green,37.54479,-109.763475,1931.12
W1,green,37.545066,-109.764417,1934.52
W1,green,37.545635,-109.765915,1937.585
W1,green,37.546388,-109.767291,1940.443
W1,green,37.547168,-109.768561,1943.312
W1,green,37.54782,-109.769613,1945.407
W1,green,37.548466,-109.770647,1948.663
W1,green,37.548629,-109.7709,1948.809
W1,green,37.549114,-109.771672,1953.57
W1,green,37.549581,-109.772446,1957.872
W1,green,37.549902,-109.772965,1962.179
W1,green,37.550219,-109.773482,1967.53
W1,green,37.550535,-109.774004,1972.799
W1,green,37.550867,-109.774534,1976.547
W1,green,37.551206,-109.775068,1981.75
W1,green,37.551531,-109.775599,1984.87
W1,green,37.551693,-109.775865,1988.579
W1,green,37.55202,-109.776404,1992.325
W1,green,37.552348,-109.776933,1998.055
W1,green,37.552682,-109.777459,2003.22
W1,green,37.553011,-109.777994,2006.574
W1,green,37.55333,-109.778521,2011.743
W1,green,37.553649,-109.779041,2016.561
W1,green,37.553967,-109.779558,2021.09
W1,green,37.554443,-109.780342,2026.006
W1,green,37.554754,-109.780874,2030.416
W1,green,37.555242,-109.781699,2034.053
W1,green,37.555778,-109.782841,2037.94
W1,green,37.55626,-109.784403,2041.647
W1,green,37.556727,-109.785959,2045.224
W1,green,37.557132,-109.787199,2048.383
W1,green,37.557333,-109.787818,2050.057
W1,green,37.557817,-109.789354,2053.842
W1,green,37.558222,-109.790573,2057.707
W1,green,37.558408,-109.791154,2061.726
W1,green,37.558597,-109.791756,2063.093
W1,green,37.558777,-109.792346,2066.686
W1,green,37.558873,-109.792651,2066.628
W1,green,37.559189,-109.793573,2070.431
W1,green,37.559485,-109.794484,2073.865
W1,green,37.559794,-109.7954,2078.21
W1,green,37.559891,-109.795705,2078.441
W1,green,37.560509,-109.797555,2081.733
W1,green,37.560808,-109.798475,2083.112
W1,green,37.561006,-109.799082,2085.706
W1,green,37.561516,-109.800611,2088.976
W1,green,37.561901,-109.801805,2093.128
W1,green,37.562359,-109.803036,2096.315
W1,green,37.562677,-109.803959,2099.532
W1,green,37.562985,-109.804878,2102.575
W1,green,37.563279,-109.805794,2105.676
W1,green,37.563463,-109.806404,2107.048
W1,green,37.563766,-109.807326,2111.3
W1,green,37.564066,-109.808244,2115.521
W1,green,37.564269,-109.808852,2118.604
W1,green,37.564463,-109.809462,2122.092
W1,green,37.564642,-109.810081,2125.575
W1,green,37.564854,-109.811031,2130.057
W1,green,37.56501,-109.811999,2134.752
W1,green,37.565083,-109.812655,2138.235
W1,green,37.565143,-109.813639,2141.832
W1,green,37.565152,-109.814623,2145.304
W1,green,37.565141,-109.814952,2148.439
W1,green,37.565124,-109.815283,2153.208
W1,green,37.565083,-109.815932,2155.769
W1,green,37.564965,-109.817863,2159.572
W1,green,37.564921,-109.818406,2160.379
W1,green,37.564715,-109.821239,2160.334
W1,green,37.564643,-109.822275,2156.888
W1,green,37.564567,-109.823336,2153.049
W1,green,37.564492,-109.824404,2148.946
W1,green,37.564448,-109.825117,2145.445
W1,green,37.564373,-109.826176,2141.257
W1,green,37.564306,-109.827255,2137.886
W1,green,37.564248,-109.82833,2133.448
W1,green,37.564166,-109.829741,2130.061
W1,green,37.564102,-109.830791,2126.951
W1,green,37.564026,-109.832185,2123.246
W1,green,37.563973,-109.83322,2121.171
W1,green,37.563915,-109.834246,2118.104
W1,green,37.563849,-109.835259,2115.044
W1,green,37.563807,-109.835943,2111.687
W1,green,37.563758,-109.836984,2108.302
W1,green,37.563744,-109.837674,2104.461
W1,green,37.563764,-109.838723,2100.472
W1,green,37.563838,-109.839762,2096.822
W1,green,37.563901,-109.840453,2093.149
W1,green,37.564005,-109.841502,2088.783
W1,green,37.56411,-109.842556,2085.713
W1,green,37.564175,-109.843242,2084.473
W1,green,37.564355,-109.845198,2088.188
W1,green,37.564443,-109.846155,2091.676
W1,green,37.564566,-109.84748,2094.882
W1,green,37.564893,-109.851138,2092.438
W1,green,37.565045,-109.852782,2089.761
W1,green,37.565135,-109.853769,2088.339
W1,green,37.565259,-109.855082,2086.566
W1,green,37.565746,-109.860689,2089.712
W1,green,37.565863,-109.862014,2088.057
W1,green,37.5661,-109.864655,2084.864
W1,green,37.566659,-109.867529,2081.914
W1,green,37.567745,-109.869825,2082.029
W1,green,37.569657,-109.872542,2085.171
W1,green,37.571237,-109.874767,2088.875
W1,green,37.57339,-109.877742,2085.273
W1,green,37.574105,-109.878739,2081.005
W1,green,37.574645,-109.879486,2077.697
W1,green,37.575173,-109.880227,2075.61
W1,green,37.576208,-109.881682,2079.443
W1,green,37.576899,-109.88266,2082.983
W1,green,37.577441,-109.883413,2086.215
W1,green,37.577967,-109.88416,2089.286
W1,green,37.57867,-109.885151,2092.72
W1,green,37.581351,-109.88887,2092.523
W1,green,37.581893,-109.889619,2089.284
W1,green,37.582593,-109.890595,2085.16
W1,green,37.583111,-109.891337,2082.006
W1,green,37.583796,-109.892312,2078.722
W1,green,37.586043,-109.895461,2079.287
W1,green,37.586506,-109.896459,2082.738
W1,green,37.586717,-109.897275,2085.872
W1,green,37.5868,-109.89813,2089.977
W1,green,37.586782,-109.899072,2094.049
W1,green,37.586686,-109.899719,2096.711
W1,green,37.58638,-109.90069,2098.469
W1,green,37.584938,-109.90468,2095.316
W1,green,37.584047,-109.907093,2091.885
W1,green,37.583938,-109.9074,2091.724
W1,green,37.582326,-109.911925,2088.574
W1,green,37.581777,-109.913467,2085.453
W1,green,37.58165,-109.913861,2082.379
W0,red,37.581579,-109.914105,2081.592
W0,red,37.581734,-109.914482,2083.055
W0,red,37.581817,-109.914518,2083.263
W0,red,37.582418,-109.914688,2084.97
W0,red,37.583709,-109.914478,2087.012
W0,red,37.585132,-109.914297,2089.845
W0,red,37.585473,-109.914359,2090.797
W0,red,37.586326,-109.914712,2094.043
W0,red,37.586479,-109.914817,2094.305
W0,red,37.587748,-109.91611,2095.197
W0,red,37.589945,-109.918517,2092.572
W0,red,37.590472,-109.91911,2090.995
W0,red,37.591032,-109.919716,2087.989
W0,red,37.591171,-109.919868,2087.713
W1,green,37.592578,-109.921702,2085.363
W1,green,37.593634,-109.923563,2081.99
W1,green,37.594628,-109.926232,2085.557
W1,green,37.594891,-109.927068,2089.477
W1,green,37.595019,-109.927491,2090.499
W1,green,37.595355,-109.92857,2093.616
W1,green,37.596229,-109.931829,2095.11
W1,green,37.596391,-109.934534,2095.055
W1,green,37.596288,-109.935916,2091.945
W1,green,37.596071,-109.93708,2089.33
W1,green,37.595777,-109.938968,2086.187
W1,green,37.595776,-109.939648,2085.527
W1,green,37.596228,-109.94089,2082.155
W0,red,37.597113,-109.941665,2079.67
W0,red,37.597652,-109.941765,2078.425
W0,red,37.59839,-109.941627,2075.208
W0,red,37.599097,-109.941346,2071.085
W0,red,37.599272,-109.941299,2070.715
W0,red,37.59962,-109.941265,2068.972
W0,red,37.600425,-109.941494,2064.494
W0,red,37.600965,-109.941966,2061.156
W0,red,37.601188,-109.942275,2059.709
W1,green,37.601276,-109.942451,2058.207
W1,green,37.601589,-109.943208,2055.735
W1,green,37.601929,-109.94404,2052.367
W1,green,37.602374,-109.945117,2048.934
W1,green,37.602876,-109.946685,2045.609
W1,green,37.603027,-109.94787,2043.277
W1,green,37.603129,-109.949069,2040.109
W1,green,37.603227,-109.950008,2038.025
W1,green,37.603394,-109.950952,2034.76
W1,green,37.603725,-109.952097,2032.123
W1,green,37.604182,-109.953193,2029.076
W1,green,37.60468,-109.954268,2025.938
W1,green,37.604779,-109.954477,2025.729
W1,green,37.605349,-109.955762,2022.483
W1,green,37.605638,-109.956659,2019.387
W1,green,37.605755,-109.957629,2016.272
W1,green,37.605755,-109.958897,2013.951
W1,green,37.605808,-109.961328,2010.757
W1,green,37.605919,-109.962027,2009.242
W1,green,37.606401,-109.963584,2005.696
W1,green,37.606922,-109.964582,2002.937
W1,green,37.607657,-109.965643,2000.011
W0,red,37.608383,-109.966726,1998.526
W0,red,37.608936,-109.968087,1996.982
W0,red,37.609102,-109.969739,1993.725
W0,red,37.609305,-109.971226,1990.519
W0,red,37.609431,-109.971851,1988.507
W0,red,37.609611,-109.972815,1985.403
W0,red,37.609645,-109.973316,1983.91
W0,red,37.609574,-109.974332,1980.63
W0,red,37.609113,-109.975828,1977.615
W0,red,37.608983,-109.976254,1976.525
W0,red,37.609083,-109.97663,1976.803
W0,red,37.609113,-109.976766,1977.03
W0,red,37.609,-109.977135,1976.778
W3,yellow,37.609045,-109.977192,1978.019
W3,yellow,37.609036,-109.977193,1981.091
W3,yellow,37.609037,-109.977192,1979.79
W3,yellow,37.609013,-109.97717,1979.682
W2,blue,37.608868,-109.977319,1979.376
W2,blue,37.608578,-109.977466,1977.875
W2,blue,37.608524,-109.977497,1977.901
W0,red,37.608363,-109.978053,1974.378
W0,red,37.608336,-109.978145,1974.151
W0,red,37.608263,-109.978549,1972.087
W0,red,37.6082,-109.978996,1970.152
W0,red,37.608183,-109.98058,1971.047
