name,color,lat,lon,elevation
W3,yellow,40.432219,-79.927492,333.2
W3,yellow,40.432303,-79.927516,333.485
W3,yellow,40.432428,-79.927544,334.462
W2,blue,40.433145,-79.927586,337.274
W2,blue,40.433581,-79.9276,335.297
W2,blue,40.434036,-79.927607,332.573
W2,blue,40.434877,-79.927641,334.614
W2,blue,40.436584,-79.927726,334.68
W2,blue,40.437351,-79.927729,331.255
W2,blue,40.43792,-79.927703,327.244
W2,blue,40.438114,-79.927688,326.62
W2,blue,40.438501,-79.927686,330.31
W2,blue,40.439017,-79.92768,334.403
W2,blue,40.439114,-79.927677,334.184
W2,blue,40.439319,-79.927678,335.025
W2,blue,40.439523,-79.927706,337.117
W2,blue,40.439864,-79.927741,339.985
W2,blue,40.441116,-79.92778,339.021
W2,blue,40.441454,-79.927809,337.241
W2,blue,40.441756,-79.927816,334.115
W2,blue,40.441883,-79.927815,332.16
W2,blue,40.442173,-79.927871,330.509
W2,blue,40.442563,-79.927885,327.216
W2,blue,40.442921,-79.927896,323.956
W2,blue,40.443146,-79.927887,320.255
W2,blue,40.443319,-79.927887,319.284
W2,blue,40.443922,-79.92791,317.873
W2,blue,40.444087,-79.927909,316.466
W0,red,40.444299,-79.928178,318.625
W0,red,40.444665,-79.928916,316.414
W0,red,40.445014,-79.929727,314.345
W0,red,40.445445,-79.930665,310.359
W0,red,40.445802,-79.931503,311.586
W0,red,40.446578,-79.933387,314.867
W0,red,40.447115,-79.934842,311.579
W0,red,40.447266,-79.935344,308.574
W0,red,40.447415,-79.935864,303.308
W0,red,40.447506,-79.936198,299.778
W0,red,40.447575,-79.936503,295.524
W0,red,40.447631,-79.936704,293.169
W0,red,40.447754,-79.937015,290.674
W0,red,40.447812,-79.937205,290.066
W0,red,40.447805,-79.937738,290.779
W0,red,40.447754,-79.938107,288.455
W0,red,40.447678,-79.938473,287.23
W0,red,40.447627,-79.938781,287.244
W0,red,40.447527,-79.939726,287.354
W0,red,40.447474,-79.941207,285.851
W0,red,40.447457,-79.941734,282.45
W0,red,40.447471,-79.941985,280.945
W0,red,40.447459,-79.942104,280.267
W0,red,40.447453,-79.942103,280.056
W0,red,40.447416,-79.942661,281.784
W0,red,40.447338,-79.943566,281.122
W0,red,40.447214,-79.945343,280.909
W0,red,40.447095,-79.946952,279.17
W0,red,40.447034,-79.947982,279.052
W0,red,40.446986,-79.948557,280.344
W0,red,40.446909,-79.949187,283.659
W0,red,40.446892,-79.949334,283.611
