name,color,lat,lon,elevation
W0,red,31.980995,-112.766998,544.378
W0,red,31.980922,-112.766546,543.377
W0,red,31.980853,-112.766407,542.448
W0,red,31.980771,-112.766027,541.955
W0,red,31.980648,-112.765382,542.35
W0,red,31.980587,-112.765043,545.301
W0,red,31.980583,-112.764867,545.64
W0,red,31.980831,-112.763818,546.208
W0,red,31.980867,-112.76371,546.286
W0,red,31.98094,-112.763559,546.633
W0,red,31.981475,-112.763157,546.604
W0,red,31.98187,-112.762987,547.884
W0,red,31.981909,-112.762961,547.814
W0,red,31.982411,-112.762497,549.042
W0,red,31.982799,-112.76209,549.865
W0,red,31.983186,-112.761704,551.524
W0,red,31.983833,-112.761069,553.026
W0,red,31.984617,-112.760344,555.468
W0,red,31.985299,-112.759869,556.945
W0,red,31.986172,-112.759384,558.718
W0,red,31.987088,-112.75872,561.205
W0,red,31.987659,-112.758034,562.979
W0,red,31.988138,-112.757094,564.45
W0,red,31.988579,-112.756117,566.775
W0,red,31.98887,-112.755588,568.064
W0,red,31.989044,-112.75534,568.57
W0,red,31.989394,-112.755049,569.261
W0,red,31.99004,-112.75442,571.515
W0,red,31.990072,-112.754377,571.439
W0,red,31.990614,-112.753717,573.685
W0,red,31.991277,-112.753033,575.008
W0,red,31.991772,-112.752493,576.214
W0,red,31.992206,-112.751675,577.195
W0,red,31.992538,-112.750772,579.195
W0,red,31.992967,-112.749842,581.423
W0,red,31.993374,-112.748917,583.801
W0,red,31.993714,-112.748247,584.906
W0,red,31.994159,-112.747672,585.418
W0,red,31.994553,-112.746929,587.362
W0,red,31.995002,-112.746226,590.374
W0,red,31.995777,-112.745465,593.659
W0,red,31.996462,-112.744698,596.307
W0,red,31.996756,-112.744287,597.238
W0,red,31.997167,-112.744008,598.232
W2,blue,31.997248,-112.743949,598.29
W2,blue,31.997475,-112.743813,599.87
W2,blue,31.997655,-112.743654,600.209
W3,yellow,31.997743,-112.743613,600.572
W0,red,31.998251,-112.74325,602.082
W0,red,31.998952,-112.742652,604.809
W0,red,31.999503,-112.741978,607.123
W0,red,31.999856,-112.741016,610.068
W0,red,32.000032,-112.740459,611.3
W0,red,32.000494,-112.739247,614.618
W0,red,32.000967,-112.738521,616.753
W0,red,32.001368,-112.738182,619.363
W0,red,32.001683,-112.73754,621.768
W0,red,32.002166,-112.736948,623.974
W0,red,32.002344,-112.736842,624.649
W0,red,32.00275,-112.736631,625.543
W0,red,32.002977,-112.736472,626.557
W0,red,32.003295,-112.736171,627.905
W0,red,32.00345,-112.735724,629.045
W0,red,32.003518,-112.735333,629.876
W0,red,32.003554,-112.735005,630.96
W0,red,32.003669,-112.734754,631.67
W0,red,32.003703,-112.734695,631.817
W0,red,32.003853,-112.734712,631.388
W0,red,32.003992,-112.734708,631.215
W0,red,32.004229,-112.73466,632.153
W0,red,32.004541,-112.734433,633.633
W0,red,32.005165,-112.734192,635.978
W0,red,32.005758,-112.733921,637.396
W0,red,32.0059,-112.733444,638.935
W0,red,32.00604,-112.732946,641.087
W0,red,32.00606,-112.732894,641.356
W0,red,32.006102,-112.732692,642.237
W0,red,32.006177,-112.732519,643.314
W0,red,32.006309,-112.732355,644.577
W0,red,32.00655,-112.731881,648.501
W0,red,32.006647,-112.731462,651.948
W0,red,32.006694,-112.731012,655.427
W0,red,32.006662,-112.730781,656.636
W2,blue,32.006696,-112.730638,657.113
W3,yellow,32.00678,-112.730564,657.221
W3,yellow,32.006791,-112.730553,657.259
W2,blue,32.006996,-112.730496,658.135
W2,blue,32.007706,-112.730736,660.561
W2,blue,32.008057,-112.730848,660.918
W2,blue,32.008502,-112.73107,662.37
W2,blue,32.008744,-112.731173,663.658
W2,blue,32.008809,-112.73119,664.342
W2,blue,32.009106,-112.731195,667.816
W2,blue,32.009338,-112.731188,670.847
W2,blue,32.009487,-112.731183,672.147
W2,blue,32.009626,-112.731207,672.376
W0,red,32.010002,-112.731497,675.733
W0,red,32.010415,-112.73162,676.674
W0,red,32.010657,-112.731716,675.261
W0,red,32.010781,-112.731779,674.142
W0,red,32.011077,-112.731821,673.09
W0,red,32.011474,-112.731835,670.461
W0,red,32.011699,-112.731868,669.086
W0,red,32.012125,-112.732,666.471
W0,red,32.012525,-112.731799,664.046
W0,red,32.012543,-112.73173,663.971
W0,red,32.012615,-112.731583,662.722
W0,red,32.012766,-112.731331,660.501
W0,red,32.012904,-112.731327,658.485
W0,red,32.012951,-112.731358,657.713
W0,red,32.013374,-112.731632,660.938
W0,red,32.013617,-112.731705,663.497
W0,red,32.01372,-112.731683,664.315
W0,red,32.013893,-112.731524,665.905
W0,red,32.013937,-112.731435,666.341
W0,red,32.014006,-112.731266,667.267
W0,red,32.014268,-112.731144,667.53
W0,red,32.014495,-112.731187,669.918
W0,red,32.014893,-112.731147,674.077
W0,red,32.015186,-112.731049,677.396
W0,red,32.015416,-112.73107,678.713
W0,red,32.01573,-112.731118,680.729
W0,red,32.015797,-112.731122,681.133
W0,red,32.016092,-112.731104,683.591
W0,red,32.01655,-112.731051,687.385
W0,red,32.016897,-112.730943,690.793
W0,red,32.0172,-112.730787,693.809
W0,red,32.017308,-112.73072,694.636
W0,red,32.017498,-112.730832,696.72
W0,red,32.017736,-112.730968,699.798
W0,red,32.017856,-112.730803,702.195
W0,red,32.017904,-112.730578,704.567
W0,red,32.017939,-112.730414,706.456
W0,red,32.018015,-112.730162,708.201
W0,red,32.018132,-112.730014,709.381
W0,red,32.018321,-112.729751,712.749
W0,red,32.018359,-112.729531,714.041
W0,red,32.018579,-112.729223,717.376
W0,red,32.018606,-112.729168,718.101
W2,blue,32.018918,-112.729059,720.567
W2,blue,32.019115,-112.728902,723.336
W2,blue,32.01922,-112.728786,726.348
W2,blue,32.019237,-112.728764,725.789
W3,yellow,32.019393,-112.728714,727.251
W3,yellow,32.019378,-112.728721,726.628
W3,yellow,32.019391,-112.728683,726.584
W2,blue,32.019371,-112.728511,726.855
W2,blue,32.019336,-112.728312,725.168
W2,blue,32.019317,-112.728236,724.296
W2,blue,32.01932,-112.728155,724.406
W2,blue,32.019313,-112.728045,724.848
W2,blue,32.019293,-112.727896,725.596
W3,yellow,32.01928,-112.727883,726.86
W3,yellow,32.019247,-112.727798,727.937
W3,yellow,32.019306,-112.727939,726.362
W3,yellow,32.019311,-112.727968,725.789
W2,blue,32.019312,-112.728188,725.339
W2,blue,32.019322,-112.728348,725.985
W2,blue,32.019313,-112.728393,726.929
W2,blue,32.019341,-112.728553,728.079
W2,blue,32.019373,-112.72871,728.244
W3,yellow,32.019381,-112.728769,728.317
W3,yellow,32.019378,-112.728761,724.929
W3,yellow,32.019378,-112.728761,731.479
W3,yellow,32.019374,-112.728715,729.73
W0,red,32.019326,-112.728262,728.555
W0,red,32.019282,-112.728,728.689
W0,red,32.019193,-112.727729,732.018
W0,red,32.019138,-112.727623,734.026
W0,red,32.019044,-112.727461,736.172
W0,red,32.018914,-112.727275,737.223
W0,red,32.018815,-112.727012,739.803
W0,red,32.018816,-112.726723,739.911
W0,red,32.019013,-112.726367,738.532
W0,red,32.019311,-112.726032,734.572
W0,red,32.01945,-112.725552,731.349
W0,red,32.019582,-112.725402,732.689
W0,red,32.019646,-112.725234,733.997
W0,red,32.019719,-112.724926,736.317
W0,red,32.01992,-112.724609,736.858
W0,red,32.020059,-112.724547,736.956
W0,red,32.020375,-112.7246,736.322
W0,red,32.020528,-112.724679,735.072
W0,red,32.020987,-112.725106,731.644
W0,red,32.021092,-112.725253,730.441
W0,red,32.021217,-112.725356,729.101
W0,red,32.021317,-112.725385,728.169
W0,red,32.021651,-112.725412,724.526
W0,red,32.021782,-112.725426,723.324
W0,red,32.022459,-112.7255,722.854
W0,red,32.022725,-112.725689,727.715
W0,red,32.022945,-112.725907,730.513
W0,red,32.023276,-112.726194,732.054
W2,blue,32.023415,-112.726234,733.393
W2,blue,32.023863,-112.726225,736.885
W2,blue,32.024582,-112.726262,740.099
W2,blue,32.024626,-112.726279,740.295
W2,blue,32.025115,-112.726305,740.612
W2,blue,32.025731,-112.726334,737.549
W2,blue,32.025779,-112.726329,737.365
W2,blue,32.025981,-112.726389,736.424
W0,red,32.026603,-112.72673,732.528
W0,red,32.027154,-112.727028,729.366
W0,red,32.027255,-112.727074,728.545
W0,red,32.028189,-112.727539,727.08
W0,red,32.028655,-112.727697,723.933
W0,red,32.028898,-112.727799,720.784
W0,red,32.029114,-112.727862,722.013
W0,red,32.029467,-112.727622,722.563
W0,red,32.02952,-112.727307,723.104
W0,red,32.029448,-112.726567,725.371
W0,red,32.029516,-112.726027,726.802
W0,red,32.029583,-112.725393,728.855
W0,red,32.029777,-112.724805,730.415
W0,red,32.030019,-112.724113,733.211
W0,red,32.030216,-112.723789,734.397
W0,red,32.030269,-112.723007,737.181
W0,red,32.030362,-112.722347,739.619
W0,red,32.030717,-112.722132,740.173
W0,red,32.030815,-112.722157,739.664
W0,red,32.030956,-112.722244,738.324
W0,red,32.031167,-112.72229,740.636
W0,red,32.031668,-112.722057,740.954
W2,blue,32.032355,-112.721828,740.824
W2,blue,32.032714,-112.721843,739.389
W2,blue,32.03312,-112.721927,739.095
W2,blue,32.033845,-112.721967,740.781
W2,blue,32.034564,-112.721757,743.001
W2,blue,32.035026,-112.721585,744.667
W2,blue,32.035237,-112.7216,744.759
W0,red,32.035453,-112.721711,744.768
W0,red,32.0357,-112.722037,743.237
W2,blue,32.036021,-112.722135,745.744
W2,blue,32.036385,-112.721819,748.392
W2,blue,32.036706,-112.721602,749.617
W2,blue,32.037101,-112.721481,747.721
W2,blue,32.037478,-112.721367,748.99
W2,blue,32.03767,-112.721109,749.669
W3,yellow,32.037702,-112.721029,749.44
W3,yellow,32.037688,-112.721083,749.652
W0,red,32.037938,-112.720667,751.372
W0,red,32.038159,-112.72001,753.115
W0,red,32.038273,-112.719339,755.27
W0,red,32.038347,-112.719129,756.057
W0,red,32.03854,-112.718718,757.358
W0,red,32.038376,-112.718206,758.62
W0,red,32.038253,-112.717614,760.505
W0,red,32.038265,-112.71742,761.195
W0,red,32.038368,-112.716705,763.772
W0,red,32.03832,-112.716185,766.139
W2,blue,32.038397,-112.716012,766.882
W3,yellow,32.038468,-112.71576,769.17
W3,yellow,32.038499,-112.71567,769.699
W2,blue,32.038554,-112.715433,771.644
W2,blue,32.038567,-112.715425,771.203
W2,blue,32.038569,-112.715251,772.811
W2,blue,32.03857,-112.715077,773.262
W2,blue,32.038572,-112.715047,773.052
W2,blue,32.038594,-112.714959,774.507
W2,blue,32.038602,-112.7148,775.407
W2,blue,32.038639,-112.71466,776.17
W2,blue,32.038701,-112.714561,775.483
W2,blue,32.03875,-112.714519,774.838
W2,blue,32.038827,-112.714398,776.462
W3,yellow,32.038823,-112.714383,776.699
W3,yellow,32.038829,-112.71437,777.138
W2,blue,32.038845,-112.714333,776.476
W2,blue,32.038905,-112.714237,778.214
W2,blue,32.03892,-112.714154,778.092
W2,blue,32.038949,-112.714076,778.95
W2,blue,32.038986,-112.71398,779.438
W2,blue,32.039009,-112.713896,779.336
W2,blue,32.039008,-112.713768,780.251
W3,yellow,32.039027,-112.713652,781.529
W3,yellow,32.039041,-112.713541,782.583
W3,yellow,32.039043,-112.713535,783.375
W2,blue,32.039079,-112.713375,784.008
W2,blue,32.039087,-112.713365,784.301
W3,yellow,32.0391,-112.71332,783.822
