name,color,lat,lon,elevation
W3,yellow,34.903181,-110.167337,1550.537
W2,blue,34.90319,-110.167352,1550.651
W3,yellow,34.903238,-110.167383,1550.08
W3,yellow,34.903356,-110.167385,1550.496
W3,yellow,34.903336,-110.167367,1550.481
W3,yellow,34.903444,-110.167356,1550.429
W3,yellow,34.903457,-110.167338,1551.137
W3,yellow,34.903346,-110.167279,1550.83
W3,yellow,34.903384,-110.167322,1551.182
W3,yellow,34.903378,-110.167233,1551.018
W3,yellow,34.903425,-110.167112,1551.24
W3,yellow,34.903387,-110.166985,1551.286
W3,yellow,34.90324,-110.167024,1550.352
W3,yellow,34.903345,-110.167073,1549.229
W3,yellow,34.903336,-110.167204,1547.825
W3,yellow,34.903319,-110.16721,1548.453
W3,yellow,34.903324,-110.167312,1548.769
W3,yellow,34.903119,-110.167282,1548.971
W3,yellow,34.902915,-110.167213,1549.194
W3,yellow,34.902878,-110.16721,1549.898
W3,yellow,34.902912,-110.167234,1550.344
W3,yellow,34.902916,-110.167238,1550.414
W0,red,34.902801,-110.167492,1550.155
W0,red,34.902797,-110.167497,1550.224
W0,red,34.902606,-110.167221,1551.229
W0,red,34.902397,-110.165441,1551.602
W0,red,34.902113,-110.162915,1551.63
W0,red,34.901904,-110.161229,1551.189
W0,red,34.901898,-110.161129,1550.787
W0,red,34.901854,-110.160779,1550.137
W0,red,34.901866,-110.160692,1550.744
W0,red,34.902396,-110.160516,1550.994
W2,blue,34.902825,-110.160447,1550.121
W2,blue,34.902996,-110.160422,1549.802
W2,blue,34.903632,-110.16032,1550.83
W2,blue,34.90399,-110.160249,1550.393
W2,blue,34.90448,-110.160173,1550.489
W2,blue,34.90483,-110.160106,1550.472
W2,blue,34.90576,-110.160052,1549.663
W2,blue,34.90587,-110.159986,1549.904
W0,red,34.905896,-110.159779,1550.07
W0,red,34.905889,-110.159614,1549.866
W2,blue,34.906027,-110.159521,1550.23
W3,yellow,34.906151,-110.159488,1550.297
W3,yellow,34.90612,-110.159533,1549.796
W3,yellow,34.906051,-110.159561,1548.645
W3,yellow,34.906076,-110.159565,1548.87
W0,red,34.905921,-110.159311,1549.596
W0,red,34.905875,-110.158447,1548.916
W0,red,34.905863,-110.15828,1548.598
W2,blue,34.905854,-110.158205,1548.764
W0,red,34.905366,-110.158138,1549.577
W0,red,34.903575,-110.158296,1549.307
W0,red,34.902087,-110.158558,1548.547
W0,red,34.90183,-110.158613,1547.993
W0,red,34.901603,-110.158639,1548.626
W0,red,34.900652,-110.158816,1548.928
W0,red,34.899367,-110.159005,1550.869
W0,red,34.898684,-110.15913,1554.278
W0,red,34.897961,-110.159255,1557.777
W0,red,34.89766,-110.159308,1558.664
W0,red,34.895725,-110.159644,1560.421
W0,red,34.89388,-110.160157,1559.205
W0,red,34.892494,-110.161112,1559.223
W0,red,34.891598,-110.161776,1558.368
W3,yellow,34.891551,-110.161813,1558.76
W3,yellow,34.891548,-110.161815,1558.804
W0,red,34.891365,-110.161586,1559.831
W0,red,34.891333,-110.161475,1559.924
W0,red,34.89098,-110.159865,1561.957
W1,green,34.890505,-110.157674,1563.738
W1,green,34.889908,-110.15489,1563.907
W1,green,34.889158,-110.151356,1560.882
W1,green,34.88889,-110.150196,1559.082
W1,green,34.888633,-110.149032,1557.887
W1,green,34.887662,-110.144067,1558.087
W1,green,34.886904,-110.139631,1559.152
W1,green,34.886461,-110.137009,1562.597
W1,green,34.885672,-110.132132,1563.881
W1,green,34.884974,-110.127775,1567.401
W1,green,34.884688,-110.126122,1570.439
W1,green,34.883977,-110.121826,1569.219
W1,green,34.883249,-110.117539,1569.019
W1,green,34.883072,-110.116561,1572.173
W1,green,34.882961,-110.11591,1573.228
W1,green,34.882341,-110.111199,1572.482
W1,green,34.882558,-110.109524,1568.829
W1,green,34.882882,-110.108245,1564.895
W1,green,34.883772,-110.104414,1564.178
W1,green,34.883995,-110.103093,1566.14
W1,green,34.884091,-110.100408,1568.456
W1,green,34.883673,-110.097743,1569.74
W1,green,34.882245,-110.09157,1572.819
W1,green,34.881847,-110.089903,1574.869
W1,green,34.881272,-110.087328,1577.991
W1,green,34.880675,-110.084711,1581.226
W1,green,34.879645,-110.08015,1583.409
W1,green,34.879357,-110.078861,1585.31
W1,green,34.87891,-110.076905,1588.516
W1,green,34.878458,-110.074953,1591.806
W1,green,34.878383,-110.074633,1591.938
W1,green,34.878008,-110.073011,1594.392
W1,green,34.877711,-110.071715,1595.752
W1,green,34.877552,-110.071051,1596.683
W1,green,34.87653,-110.067226,1598.51
W1,green,34.874989,-110.061422,1599.189
W1,green,34.873852,-110.057276,1600.552
W1,green,34.873343,-110.055275,1597.155
W0,red,34.87326,-110.054955,1595.579
W0,red,34.87318,-110.054745,1595.535
W0,red,34.873178,-110.054725,1595.952
W0,red,34.873087,-110.054374,1597.303
W1,green,34.872758,-110.053198,1600.06
W1,green,34.872267,-110.051196,1602.413
W1,green,34.871863,-110.049716,1605.42
W1,green,34.871436,-110.048107,1608.508
W1,green,34.871174,-110.047119,1609.78
W1,green,34.870901,-110.046145,1611.554
W1,green,34.870169,-110.04348,1615.132
W1,green,34.870075,-110.043144,1615.417
W1,green,34.868735,-110.038181,1617.778
W1,green,34.867853,-110.034889,1621.07
W1,green,34.867085,-110.031923,1624.157
W1,green,34.866138,-110.028666,1627.388
W1,green,34.865223,-110.024968,1627.198
W1,green,34.863866,-110.020004,1629.568
W1,green,34.863243,-110.017724,1631.855
W1,green,34.862778,-110.016047,1633.237
W1,green,34.862608,-110.015397,1634.905
W1,green,34.862269,-110.014091,1638.605
W1,green,34.861972,-110.013097,1641.976
W1,green,34.861592,-110.011737,1645.641
W1,green,34.861171,-110.010064,1649.208
W1,green,34.860809,-110.008725,1652.609
W1,green,34.860725,-110.00839,1652.85
W1,green,34.860297,-110.006713,1656.602
W1,green,34.859631,-110.004481,1658.019
W1,green,34.85857,-110.000456,1658.232
W1,green,34.856414,-109.99244,1658.029
W1,green,34.85568,-109.989419,1654.863
W1,green,34.855436,-109.988394,1651.423
W1,green,34.85527,-109.987723,1650.109
W1,green,34.85478,-109.985735,1646.757
W1,green,34.853954,-109.982395,1643.593
W1,green,34.853202,-109.979383,1640.343
W1,green,34.851361,-109.972047,1637.139
W1,green,34.84951,-109.964718,1638.246
W1,green,34.849093,-109.963043,1635.639
W1,green,34.848748,-109.961707,1632.268
W1,green,34.848363,-109.960388,1631.644
W1,green,34.846946,-109.956554,1632.5
W1,green,34.845199,-109.952911,1631.697
W1,green,34.84297,-109.94929,1630.053
W1,green,34.840402,-109.946017,1633.323
W1,green,34.839138,-109.944627,1636.591
W1,green,34.838928,-109.944411,1636.842
W1,green,34.835313,-109.940969,1640.664
W1,green,34.834403,-109.940116,1643.783
W1,green,34.833959,-109.939692,1645.001
W1,green,34.833057,-109.938832,1647.158
W1,green,34.829428,-109.935414,1650.363
W1,green,34.828296,-109.934355,1653.972
W1,green,34.828068,-109.934142,1654.108
W1,green,34.826927,-109.933091,1655.907
W1,green,34.824872,-109.93116,1658.985
W1,green,34.822599,-109.929028,1662.252
W1,green,34.819637,-109.926237,1665.314
W1,green,34.815537,-109.922419,1666.651
W1,green,34.815083,-109.921994,1667.361
W1,green,34.814178,-109.921096,1669.211
W1,green,34.809418,-109.916615,1669.176
W1,green,34.808963,-109.916186,1668.283
W1,green,34.808047,-109.915334,1666.443
W1,green,34.806462,-109.91385,1663.066
W1,green,34.80624,-109.913647,1662.873
W1,green,34.805421,-109.912884,1659.407
W1,green,34.805243,-109.91272,1659.677
W1,green,34.802909,-109.910503,1658.06
W1,green,34.800589,-109.90829,1658.748
W1,green,34.798491,-109.905989,1655.706
W0,red,34.798031,-109.905426,1652.936
W0,red,34.797937,-109.905309,1652.3
W0,red,34.797726,-109.905017,1653.482
W0,red,34.796992,-109.904085,1655.786
W1,green,34.795862,-109.902448,1656.703
W1,green,34.794138,-109.899492,1653.487
W1,green,34.793813,-109.898844,1651.842
W1,green,34.793185,-109.897488,1648.375
W1,green,34.792669,-109.896353,1645.361
W1,green,34.792204,-109.895218,1642.307
W1,green,34.791716,-109.893965,1639.525
W1,green,34.79154,-109.893421,1637.937
W0,red,34.791192,-109.892507,1636.061
W0,red,34.791114,-109.892219,1635.636
W0,red,34.791275,-109.892128,1636.017
W0,red,34.792055,-109.891813,1637.027
W0,red,34.792601,-109.891604,1637.632
W2,blue,34.792897,-109.891482,1638.054
W2,blue,34.79297,-109.891556,1637.862
W2,blue,34.793049,-109.891858,1637.506
W2,blue,34.792897,-109.891992,1637.134
W2,blue,34.792852,-109.892033,1636.981
W2,blue,34.792885,-109.892134,1636.656
W3,yellow,34.792885,-109.892133,1637.998
W3,yellow,34.792884,-109.892125,1637.262
W3,yellow,34.79288,-109.892121,1636.025
W3,yellow,34.792856,-109.892074,1636.141
W0,red,34.792917,-109.891747,1636.479
W0,red,34.793208,-109.891423,1637.863
W0,red,34.79427,-109.89095,1639.577
W0,red,34.795133,-109.890546,1640.859
W0,red,34.79641,-109.889819,1641.919
W0,red,34.797622,-109.88859,1643.113
W0,red,34.798314,-109.8873,1643.283
W0,red,34.798993,-109.886027,1643.972
W0,red,34.799316,-109.885507,1646.6
W0,red,34.799502,-109.885315,1645.271
W3,yellow,34.799517,-109.885318,1645.174
W3,yellow,34.799661,-109.885115,1643.908
W0,red,34.800333,-109.884553,1644.185
W0,red,34.80144,-109.883794,1645.408
W0,red,34.80237,-109.8825,1646.672
W0,red,34.802836,-109.880978,1646.169
W0,red,34.803431,-109.879228,1647.02
W0,red,34.803508,-109.879099,1646.923
W0,red,34.804469,-109.878199,1647.438
W0,red,34.805484,-109.877851,1647.901
W0,red,34.806861,-109.877346,1647.66
W0,red,34.807989,-109.876481,1647.676
W0,red,34.809077,-109.875105,1648.247
W0,red,34.809811,-109.873386,1649.419
W0,red,34.810569,-109.871353,1651.234
W0,red,34.811301,-109.8695,1653.681
W0,red,34.811595,-109.868779,1656.767
W0,red,34.812446,-109.867772,1659.977
W0,red,34.813501,-109.866879,1659.296
W0,red,34.814129,-109.866092,1657.434
W0,red,34.814715,-109.86563,1656.402
W2,blue,34.814857,-109.86556,1656.451
W2,blue,34.81498,-109.865414,1656.49
W2,blue,34.815002,-109.865383,1656.596
W2,blue,34.815126,-109.865433,1656.719
W2,blue,34.815199,-109.865621,1656.955
W3,yellow,34.815201,-109.865632,1658.647
W3,yellow,34.815224,-109.865623,1661.676
W3,yellow,34.81525,-109.865624,1664.721
W3,yellow,34.81522,-109.865625,1665.112
W3,yellow,34.815235,-109.865568,1666.982
W3,yellow,34.815203,-109.865553,1667.056
W2,blue,34.815116,-109.865485,1666.484
W2,blue,34.815025,-109.865412,1666.438
W0,red,34.814961,-109.865186,1666.002
W0,red,34.814902,-109.864512,1663.872
W0,red,34.81497,-109.864319,1663.144
W3,yellow,34.814975,-109.864295,1665.25
W3,yellow,34.814918,-109.864296,1664.783
W2,blue,34.814841,-109.864396,1665.425
W2,blue,34.814831,-109.86432,1665.335
W2,blue,34.814796,-109.864016,1665.006
W2,blue,34.814779,-109.863851,1664.651
W2,blue,34.814772,-109.863799,1664.468
W2,blue,34.814788,-109.863588,1664.957
W2,blue,34.814816,-109.863362,1664.895
W2,blue,34.814822,-109.863134,1665.571
W2,blue,34.814819,-109.863116,1665.505
W2,blue,34.814788,-109.862927,1665.464
W2,blue,34.814755,-109.862671,1665.353
W2,blue,34.814729,-109.862357,1665.584
W2,blue,34.814688,-109.862152,1665.041
W2,blue,34.814678,-109.861883,1664.969
W2,blue,34.814633,-109.861696,1665.52
W2,blue,34.814563,-109.861612,1665.927
W2,blue,34.81442,-109.861596,1666.243
W2,blue,34.814386,-109.861601,1666.205
W2,blue,34.814216,-109.861667,1666.914
W2,blue,34.81407,-109.861781,1666.797
W2,blue,34.813944,-109.861897,1667.678
W2,blue,34.813766,-109.862065,1667.586
W3,yellow,34.81357,-109.862108,1667.776
W3,yellow,34.813334,-109.862094,1666.946
W3,yellow,34.813124,-109.861976,1665.816
W3,yellow,34.813065,-109.861946,1666.048
W3,yellow,34.812997,-109.861912,1666.283
W3,yellow,34.812976,-109.861904,1666.218
W3,yellow,34.812861,-109.861827,1666.118
W3,yellow,34.812753,-109.861795,1666.171
W2,blue,34.812705,-109.861761,1666.115
W2,blue,34.81257,-109.861642,1665.875
W2,blue,34.812497,-109.861582,1665.762
W2,blue,34.812325,-109.861421,1665.777
W2,blue,34.812193,-109.861339,1665.803
W2,blue,34.812067,-109.861186,1665.453
W2,blue,34.812021,-109.861175,1665.499
W2,blue,34.811858,-109.861039,1665.612
W2,blue,34.811766,-109.860926,1665.608
W2,blue,34.811605,-109.86077,1666.163
W2,blue,34.811503,-109.860626,1665.568
W2,blue,34.81146,-109.860607,1666.164
W2,blue,34.811276,-109.860406,1667.007
W2,blue,34.811082,-109.860211,1667.156
W2,blue,34.810919,-109.860025,1667.277
W2,blue,34.810772,-109.859862,1667.525
W2,blue,34.810633,-109.859672,1667.589
W2,blue,34.81047,-109.859494,1667.94
W2,blue,34.810357,-109.859328,1667.836
W2,blue,34.810385,-109.859103,1668.12
W2,blue,34.810424,-109.859044,1668.465
W2,blue,34.810619,-109.858981,1668.573
W2,blue,34.810694,-109.85879,1669.086
W2,blue,34.810603,-109.858642,1669.987
W3,yellow,34.810566,-109.858661,1669.901
W3,yellow,34.810543,-109.858664,1670.039
W2,blue,34.810366,-109.858465,1670.276
W2,blue,34.810354,-109.858401,1670.134
W3,yellow,34.81034,-109.858382,1669.808
W3,yellow,34.81034,-109.858367,1670.285
W2,blue,34.810245,-109.858235,1670.788
W3,yellow,34.810167,-109.858211,1670.011
W3,yellow,34.810021,-109.858254,1669.799
W3,yellow,34.809804,-109.858276,1670.361
W3,yellow,34.809712,-109.858414,1671.038
W3,yellow,34.809645,-109.858485,1671.306
W3,yellow,34.809552,-109.858528,1673.711
W3,yellow,34.809514,-109.858481,1674.015
W3,yellow,34.809471,-109.858359,1675.582
W3,yellow,34.809314,-109.858446,1676.559
W3,yellow,34.809282,-109.858399,1676.142
W3,yellow,34.80924,-109.858314,1676.378
W3,yellow,34.80922,-109.858319,1676.419
W2,blue,34.809093,-109.858501,1674.23
W2,blue,34.808983,-109.858689,1674.814
W2,blue,34.808951,-109.858979,1675.269
W2,blue,34.808961,-109.859197,1674.035
W2,blue,34.808893,-109.859413,1672.604
W2,blue,34.808733,-109.859524,1672.396
W2,blue,34.808568,-109.859637,1673.175
W3,yellow,34.808408,-109.859698,1674.741
W3,yellow,34.808219,-109.859741,1672.963
W3,yellow,34.808056,-109.859842,1672.984
W3,yellow,34.80788,-109.859958,1671.966
W3,yellow,34.807736,-109.860041,1672.599
W3,yellow,34.807714,-109.860084,1672.367
W3,yellow,34.807539,-109.860139,1671.638
W3,yellow,34.8075,-109.860165,1671.322
W3,yellow,34.807431,-109.860218,1671.691
W3,yellow,34.807351,-109.860273,1671.46
W3,yellow,34.807242,-109.86038,1671.43
W3,yellow,34.807163,-109.860513,1671.946
W3,yellow,34.807099,-109.860542,1671.832
W2,blue,34.806961,-109.860687,1671.731
W2,blue,34.806852,-109.86088,1671.379
W2,blue,34.80677,-109.861031,1671.498
W2,blue,34.806723,-109.861075,1670.932
W2,blue,34.806596,-109.861152,1670.221
W2,blue,34.806595,-109.861166,1670.113
W2,blue,34.806543,-109.861241,1671.326
W2,blue,34.806488,-109.861288,1671.397
W3,yellow,34.806381,-109.861314,1670.683
W3,yellow,34.806352,-109.861315,1670.66
W3,yellow,34.806252,-109.861328,1670.67
W3,yellow,34.806061,-109.86137,1671.392
W3,yellow,34.806,-109.861401,1671.359
W3,yellow,34.805917,-109.861458,1670.471
W3,yellow,34.805779,-109.861504,1669.858
W3,yellow,34.805682,-109.861544,1669.9
W3,yellow,34.805567,-109.861599,1671.054
W3,yellow,34.805404,-109.861567,1672.225
W3,yellow,34.805244,-109.86149,1673.589
W3,yellow,34.805131,-109.861585,1674.404
W3,yellow,34.805086,-109.861657,1674.065
W3,yellow,34.80511,-109.861671,1674.234
W3,yellow,34.805119,-109.861614,1674.228
W3,yellow,34.805108,-109.861611,1673.506
W3,yellow,34.805129,-109.861592,1674.047
W3,yellow,34.805158,-109.861603,1674.452
W3,yellow,34.80516,-109.861593,1674.047
W3,yellow,34.805216,-109.861608,1674.658
W3,yellow,34.805208,-109.861604,1674.449
W3,yellow,34.805199,-109.861482,1674.029
W3,yellow,34.805272,-109.861497,1672.757
W3,yellow,34.805343,-109.861521,1672.463
W3,yellow,34.805527,-109.861548,1671.747
W3,yellow,34.805614,-109.861534,1668.504
W3,yellow,34.805784,-109.861443,1669.763
W3,yellow,34.805824,-109.861435,1665.345
W3,yellow,34.805847,-109.861428,1670.184
W3,yellow,34.805862,-109.861426,1670.314
W3,yellow,34.805888,-109.861414,1667.854
W3,yellow,34.805911,-109.861404,1671.131
W3,yellow,34.805964,-109.861373,1670.156
W3,yellow,34.806127,-109.861299,1671.114
W3,yellow,34.806153,-109.861303,1667.946
W3,yellow,34.806162,-109.861301,1669.533
W3,yellow,34.806189,-109.8613,1670.902
W3,yellow,34.806211,-109.861296,1670.671
W3,yellow,34.806316,-109.861279,1667.361
W3,yellow,34.80635,-109.861277,1668.215
W3,yellow,34.806375,-109.861283,1670.302
W3,yellow,34.806456,-109.861223,1670.317
W3,yellow,34.806511,-109.861212,1671.061
W2,blue,34.806675,-109.860999,1670.267
W2,blue,34.806763,-109.860972,1668.071
W2,blue,34.806845,-109.860902,1671.25
W2,blue,34.806858,-109.860876,1668.078
W2,blue,34.806887,-109.860847,1671.386
W2,blue,34.806939,-109.860782,1669.984
W2,blue,34.807009,-109.860624,1671.251
W2,blue,34.807162,-109.860481,1671.889
W2,blue,34.80731,-109.860317,1669.435
W2,blue,34.807319,-109.860306,1672.489
W2,blue,34.807358,-109.860276,1668.513
W2,blue,34.807369,-109.860272,1670.056
W2,blue,34.807414,-109.860241,1669.726
W2,blue,34.807612,-109.860082,1670.989
W2,blue,34.807695,-109.860026,1674.723
W2,blue,34.807719,-109.860006,1669.912
W2,blue,34.807748,-109.859991,1673.805
W2,blue,34.807816,-109.859945,1669.223
W2,blue,34.807832,-109.859937,1672.269
W2,blue,34.807997,-109.859829,1671.269
W2,blue,34.808041,-109.859808,1674.778
W2,blue,34.808062,-109.859789,1670.563
W2,blue,34.808074,-109.859785,1671.67
W2,blue,34.808122,-109.859758,1671.921
W2,blue,34.808146,-109.859745,1673.048
W3,yellow,34.808313,-109.859667,1674.012
W3,yellow,34.808387,-109.859649,1674.702
W3,yellow,34.808404,-109.859646,1671.499
W3,yellow,34.808445,-109.859638,1674.638
W3,yellow,34.808468,-109.859633,1671.366
W3,yellow,34.808494,-109.859628,1674.745
W3,yellow,34.808521,-109.859609,1671.815
W3,yellow,34.808551,-109.859613,1673.974
W2,blue,34.808579,-109.859603,1670.789
W2,blue,34.808606,-109.859581,1674.141
W2,blue,34.80862,-109.859575,1671.124
W2,blue,34.808632,-109.859566,1670.879
W2,blue,34.808844,-109.859374,1670.775
W2,blue,34.808898,-109.859299,1673.912
W2,blue,34.808945,-109.859248,1670.342
W2,blue,34.808948,-109.859231,1671.04
W2,blue,34.808953,-109.859187,1675.171
W2,blue,34.808954,-109.859171,1674.075
W2,blue,34.808935,-109.858935,1672.812
W2,blue,34.80894,-109.858892,1674.621
W2,blue,34.808944,-109.858777,1674.045
W2,blue,34.808981,-109.858691,1673.47
W2,blue,34.80899,-109.858619,1674.498
W2,blue,34.809101,-109.858462,1673.203
W2,blue,34.809136,-109.858426,1675.952
W2,blue,34.809176,-109.858364,1674.714
W2,blue,34.809237,-109.858312,1674.978
W3,yellow,34.809221,-109.858278,1675.547
W3,yellow,34.809177,-109.858251,1675.67
W2,blue,34.809229,-109.858171,1673.836
W2,blue,34.809238,-109.858164,1674.757
W2,blue,34.809261,-109.85809,1676.71
W2,blue,34.809261,-109.858054,1675.707
W2,blue,34.809201,-109.857969,1673.419
W2,blue,34.809044,-109.857783,1673.611
W2,blue,34.80899,-109.857688,1675.03
W2,blue,34.809033,-109.85752,1674.743
W2,blue,34.809034,-109.857472,1674.074
W2,blue,34.809036,-109.857444,1675.115
W2,blue,34.80904,-109.857412,1675.418
W2,blue,34.8091,-109.857245,1675.789
W2,blue,34.809179,-109.857113,1675.282
W2,blue,34.809278,-109.85707,1674.752
W2,blue,34.809423,-109.85698,1673.783
W3,yellow,34.809447,-109.856975,1675.505
W3,yellow,34.809454,-109.856972,1675.229
W2,blue,34.809454,-109.856938,1675.311
W2,blue,34.809428,-109.856836,1674.704
W2,blue,34.809391,-109.856704,1675.752
W2,blue,34.809426,-109.856623,1673.05
W2,blue,34.809458,-109.856589,1676.648
W2,blue,34.809466,-109.856574,1676.865
W2,blue,34.809486,-109.856556,1674.67
W2,blue,34.809598,-109.856462,1675.001
W2,blue,34.809583,-109.856326,1674.518
W2,blue,34.809587,-109.856285,1675.442
W2,blue,34.809623,-109.856235,1676.041
W2,blue,34.809701,-109.856063,1677.031
W2,blue,34.809718,-109.856049,1674.139
W2,blue,34.809824,-109.855908,1676.622
W2,blue,34.80988,-109.855881,1674.509
W2,blue,34.809904,-109.855852,1675.971
W3,yellow,34.809969,-109.855808,1675.199
W3,yellow,34.810075,-109.855783,1678.211
W3,yellow,34.810179,-109.855714,1677.692
W3,yellow,34.810194,-109.855721,1676.984
W3,yellow,34.810196,-109.855725,1678.011
W3,yellow,34.810314,-109.855651,1677.567
W3,yellow,34.810337,-109.855653,1678.462
W3,yellow,34.810369,-109.855653,1676.683
W3,yellow,34.810429,-109.855673,1677.033
W3,yellow,34.810466,-109.855678,1677.068
W3,yellow,34.810643,-109.855618,1676.845
W3,yellow,34.810717,-109.8556,1679.067
W3,yellow,34.810721,-109.855609,1677.608
W2,blue,34.810797,-109.855643,1675.232
W2,blue,34.810822,-109.855672,1676.82
W2,blue,34.810882,-109.855709,1676.755
W2,blue,34.810923,-109.855773,1676.899
W2,blue,34.810951,-109.855897,1676.344
W2,blue,34.810987,-109.856013,1674.286
W3,yellow,34.811023,-109.856003,1676.373
W3,yellow,34.811179,-109.855924,1672.612
W3,yellow,34.811223,-109.855924,1676.808
W3,yellow,34.811257,-109.855929,1676.301
W3,yellow,34.811271,-109.855958,1673.286
W3,yellow,34.811273,-109.855963,1673.611
W3,yellow,34.811395,-109.855991,1674.23
W3,yellow,34.811425,-109.855971,1672.493
W3,yellow,34.811507,-109.855974,1670.778
W3,yellow,34.811526,-109.855968,1671.501
W3,yellow,34.811552,-109.855967,1674.638
W3,yellow,34.811609,-109.855949,1674.709
W3,yellow,34.811635,-109.855945,1674.985
W3,yellow,34.811725,-109.855913,1673.323
W3,yellow,34.811737,-109.855916,1674.238
W3,yellow,34.811752,-109.85605,1675.043
W3,yellow,34.811754,-109.856051,1675.168
W3,yellow,34.811803,-109.856185,1675.031
W3,yellow,34.811792,-109.85619,1675.113
W3,yellow,34.811787,-109.856323,1675.148
W3,yellow,34.81178,-109.856315,1674.588
W3,yellow,34.811762,-109.856264,1674.322
W3,yellow,34.811701,-109.856181,1674.511
W3,yellow,34.811688,-109.856179,1674.215
W3,yellow,34.811619,-109.856195,1673.712
W3,yellow,34.811559,-109.856198,1673.81
W3,yellow,34.811534,-109.856213,1674.487
W3,yellow,34.811365,-109.856269,1675.51
W3,yellow,34.811161,-109.856316,1676.42
W3,yellow,34.811137,-109.85632,1676.878
W3,yellow,34.811065,-109.856343,1676.468
W2,blue,34.811064,-109.856402,1674.758
W2,blue,34.811082,-109.856669,1674.649
W2,blue,34.811094,-109.856857,1674.353
W2,blue,34.811045,-109.857081,1673.299
W2,blue,34.811031,-109.857123,1673.331
W2,blue,34.811016,-109.857297,1672.677
W2,blue,34.811013,-109.857406,1672.062
W2,blue,34.811003,-109.857606,1671.277
W2,blue,34.810999,-109.857719,1672.829
W2,blue,34.810993,-109.857747,1674.156
W2,blue,34.810989,-109.857832,1673.137
W2,blue,34.810965,-109.857926,1673.335
W2,blue,34.810864,-109.858015,1673.575
W2,blue,34.810688,-109.858171,1674.304
W2,blue,34.810518,-109.858238,1671.182
W2,blue,34.810472,-109.858268,1673.142
W2,blue,34.810454,-109.858279,1669.952
W3,yellow,34.810446,-109.858279,1670.729
W3,yellow,34.810423,-109.858287,1672.552
W3,yellow,34.8104,-109.8583,1670.247
W2,blue,34.810386,-109.858317,1673.669
W2,blue,34.810368,-109.858347,1668.673
W2,blue,34.810364,-109.858379,1671.833
W2,blue,34.810369,-109.858456,1672.29
W2,blue,34.810402,-109.858617,1671.022
W2,blue,34.810304,-109.858827,1669.698
W2,blue,34.810295,-109.859027,1669.367
W2,blue,34.810384,-109.859269,1668.848
W2,blue,34.810544,-109.859483,1668.73
W2,blue,34.810678,-109.859671,1668.446
W2,blue,34.810832,-109.859859,1668.101
W2,blue,34.810961,-109.860009,1667.989
W2,blue,34.811064,-109.860122,1668.232
W2,blue,34.811193,-109.860262,1668.096
W2,blue,34.811335,-109.860388,1667.984
